893.68,339.17,-348.21
422,525.21,-427.06
583.86,464.9,-505.92
776.49,282.04,-507.14
744.75,437.56,-567.44
825.07,445.13,-623.6
1049.19,293.76,-636.78
989.14,616.76,-341.13
336.06,702.7,-235.9
463.01,516.42,-441.96
1035.28,324.77,-398.5
777.71,436.58,-381.65
628.78,533.26,-401.18
680.79,414.61,-434.39
661.25,401.92,-426.09
683.72,404.85,-404.85
734.01,371.64,-471.98
840.7,437.07,-552.31
995.48,354.8,-464.66
964.48,472.72,-293.27
609.74,698.55,-233.22
418.09,652.89,-328.43
927.37,367.49,-467.1
957.89,377.5,-333.31
412.72,607.97,-445.86
678.59,470.52,-503.97
755,304.5,-501.28
677.12,429.02,-520.32
740.84,531.56,-586.24
796.26,466.13,-609.92
1083.86,392.88,-624.08
857.06,600.16,-242.98
275.02,686.83,-391.17
576.54,497.38,-377.99
1062.38,395.08,-356.26
652.71,508.36,-389.95
707.64,535.22,-472.72
616.58,417.05,-514.47
646.12,418.52,-409
688.35,392.88,-497.86
782.35,388.24,-597.47
1043.58,360.17,-573.55
928.83,459.53,-411.68
726.93,683.65,-316.96
421.26,676.09,-397.03
801.64,484.68,-508.85
1035.52,379.21,-429.02
442.75,599.91,-459.05
556.27,564.76,-504.94
656.86,389.71,-501.53
700.07,377.01,-565
854.61,526.18,-568.42
921.51,496.64,-625.55
1115.36,520.81,-450.01
582.64,528.38,-73.79
294.8,616.03,-416.56
869.75,418.03,-565.73
947.14,354.8,-335.27
568.97,547.18,-429.02
675.17,540.59,-503.72
614.14,481.99,-520.08
624.39,394.84,-502.5
735.72,372.86,-482.24
791.87,486.15,-608.95
865.36,544.98,-522.28
1083.13,397.52,-492.74
799.93,573.06,-282.78
377.81,795.47,-311.83
599.49,635.07,-425.11
1228.15,351.14,-447.33
582.89,568.42,-438.29
407.84,651.18,-503.97
661.25,492.98,-507.63
826.54,365.3,-542.79
705.44,596.98,-603.09
845.34,483.22,-653.63
974.49,410.46,-627.26
1057.5,564.27,-335.75
391.48,692.69,-195.13
356.32,642.15,-435.36
977.17,421.69,-470.52
877.81,419.01,-326.97
606.81,682.92,-396.55
576.05,578.43,-459.05
640.5,422.18,-483.46
712.52,377.99,-428.77
723.02,385.07,-482.24
812.87,508.12,-638.49
1015.01,483.46,-461
1099.73,474.43,-422.91
627.81,741.27,-208.8
341.19,744.45,-370.67
925.42,436.58,-405.82
950.07,419.01,-429.02
447.39,650.21,-474.18
607.3,564.51,-506.65
727.17,395.32,-454.9
684.45,504.21,-557.68
890.99,613.83,-665.1
994.02,386.78,-544.98
1095.34,550.35,-384.83
547.49,684.14,-293.27
249.88,654.36,-411.93
788.94,419.49,-356.26
1132.45,351.38,-319.89
525.27,634.09,-452.45
770.63,565.25,-581.36
624.88,446.11,-425.84
653.44,347.23,-503.97
743.53,531.07,-509.58
825.81,516.91,-560.12
961.55,536.44,-523.74
1006.71,431.95,-460.51
856.81,603.33,-263.98
434.2,764.95,-227.11
620,565.98,-451.72
1103.15,330.14,-414.61
616.09,539.61,-384.34
500.61,554.02,-526.43
663.94,485.66,-490.54
729.86,348.69,-496.15
656.86,549.87,-526.67
838.26,480.29,-608.22
856.08,368.47,-611.88
1080.93,489.07,-477.36
589.23,619.2,-215.64
260.13,670.72,-426.33
831.42,434.14,-480.53
1078.49,401.67,-309.63
645.14,593.08,-444.89
671.51,567.44,-484.68
567.02,444.64,-463.2
677.86,308.9,-509.83
710.33,383.61,-469.79
800.9,457.58,-591.61
875.85,518.86,-588.68
959.59,482.73,-459.29
987.67,488.59,-331.12
534.06,754.7,-294.74
502.08,651.18,-382.63
952.51,377.99,-493.71
852.42,476.14,-444.64
408.81,697.57,-556.46
580.93,513.49,-518.62
729.61,338.93,-593.32
711.3,464.66,-553.28
833.86,509.34,-729.8
1046.02,590.15,-561.83
967.9,601.62,-266.17
296.02,539.61,-262.76
443.24,501.77,-331.36
1032.35,602.84,-396.79
732.06,446.84,-286.68
602.91,466.13,-394.35
682.98,445.62,-436.1
613.65,373.35,-347.72
690.31,414.12,-307.92
760.13,497.86,-463.68
888.31,507.39,-380.19
1231.32,437.81,-404.85
854.13,657.29,-230.29
358.52,778.14,-221.25
577.03,637.76,-375.31
1216.67,385.07,-294.25
682.5,606.99,-320.86
479.13,613.1,-478.33
629.76,462.46,-396.3
792.6,359.44,-466.37
638.79,549.38,-611.39
858.52,525.7,-545.47
1404.17,487.12,-622.62
722.05,800.35,-78.19
141.72,584.05,-377.5
786.99,192.44,-297.18
1212.77,485.17,-324.77
292.85,779.85,-211.98
637.82,445.86,-288.15
623.66,477.6,-427.8
668.33,449.04,-392.64
749.88,480.53,-462.95
753.3,613.83,-459.29
863.65,520.08,-506.65
994.51,453.67,-371.89
865.6,539.12,-255.68
512.82,655.58,-161.44
772.34,451.72,-338.68
1034.3,549.38,-383.12
615.84,580.63,-331.36
465.7,450.26,-432.68
681.03,443.18,-391.66
724.24,444.89,-541.32
713.99,682.68,-534.48
903.2,517.64,-546.45
949.1,479.06,-634.09
1081.42,537.66,-205.87
392.7,547.42,-150.45
309.94,571.84,-363.34
981.81,452.7,-331.36
891.48,488.59,-327.7
632.45,614.32,-379.7
664.67,444.15,-407.53
607.3,419.74,-378.72
704.71,433.65,-323.06
780.88,465.88,-440.49
889.53,533.51,-549.13
1151.25,428.53,-365.78
902.71,559.39,-278.63
527.71,787.9,-185.12
392.7,689.27,-292.79
891.24,437.32,-386.78
1031.37,503.48,-397.03
459.84,748.11,-459.78
606.81,606.99,-468.57
696.66,468.81,-442.69
844.85,580.63,-441.22
781.13,623.84,-573.79
836.3,513.73,-548.4
965.94,640.44,-369.2
850.46,681.21,-291.81
339.97,738.59,-369.2
527.47,636.29,-356.99
1030.64,531.07,-311.1
822.14,599.18,-423.4
718.38,695.86,-470.28
595.83,606.02,-385.8
657.1,480.04,-365.3
794.56,440,-403.87
686.4,647.03,-569.64
741.58,718.57,-444.89
882.93,662.9,-510.8
1050.42,527.16,-439.27
861.45,645.81,-198.06
457.15,795.96,-208.56
518.19,626.77,-254.21
1207.15,441.47,-328.67
538.45,684.39,-335.51
542.85,671.2,-452.7
809.45,464.66,-413.39
719.85,535.22,-486.39
582.4,706.36,-539.86
864.62,604.06,-607.24
929.81,590.39,-655.33
953.49,680.48,-426.09
386.84,855.53,-294.98
348.27,594.54,-371.89
1008.18,662.41,-368.96
865.84,679.99,-380.92
577.51,727.84,-456.12
620.48,566.96,-374.33
692.26,548.4,-375.06
659.79,617.25,-512.51
731.08,680.97,-530.09
812.13,616.52,-515.69
894.41,513.49,-462.95
977.17,545.72,-393.86
740.6,817.44,-119.69
373.41,873.84,-259.58
734.01,651.92,-390.2
1173.22,432.43,-339.9
527.71,690.25,-422.67
544.56,621.89,-616.76
708.86,466.13,-498.35
702.76,554.26,-488.34
831.67,584.05,-520.81
1207.89,646.3,-286.68
715.94,602.11,-273.74
434.45,502.5,-212.95
622.44,556.7,-134.58
999.88,481.99,-294.49
659.79,467.59,-440
640.99,426.82,-344.79
608.76,487.12,-341.37
729.13,569.15,-389.22
738.16,527.4,-412.17
852.66,510.56,-454.16
1083.13,503.48,-301.57
878.78,559.63,-351.62
670.78,716.61,-207.34
334.59,796.2,-262.76
789.43,577.21,-414.12
1133.18,459.78,-353.09
484.5,763.98,-448.06
573.61,476.62,-311.58
670.04,551.57,-475.4
770.63,612.37,-491.03
954.22,529.36,-477.84
1197.63,548.16,-277.65
802.37,577.7,-282.29
393.19,541.32,-93.81
472.29,636.78,-80.14
932.5,651.92,-260.8
764.77,499.33,-322.33
617.07,409.73,-391.17
630.74,500.31,-296.2
699.83,546.69,-332.58
734.25,530.58,-257.14
849.73,496.4,-446.59
1038.7,578.19,-431.46
1088.75,524.96,-273.74
644.9,680.97,-171.94
269.17,800.84,-209.29
641.24,639.22,-291.32
1167.11,488.34,-407.78
742.07,679.99,-424.87
610.72,707.34,-426.33
681.76,574.77,-428.28
711.3,527.4,-456.36
723.27,635.56,-522.77
821.66,628.97,-581.36
1125.61,615.3,-451.23
830.44,577.45,-148.99
438.84,617.49,-370.18
433.96,622.38,-295.72
745.48,541.56,-262.02
1021.61,560.61,-405.09
645.14,649.23,-456.12
691.53,553.77,-426.33
605.35,474.67,-325.5
724.73,516.17,-313.78
740.36,593.08,-393.37
848.75,536.68,-405.09
818.97,684.39,-597.72
1068.48,625.31,-195.13
904.42,575.5,-233.7
431.03,686.34,-122.62
537.96,586.98,-188.29
1048.22,484.19,-419.25
797,678.04,-289.12
478.88,660.46,-349.43
708.62,551.82,-423.65
800.42,380.92,-351.14
670.53,598.69,-430.97
703.49,541.32,-470.76
761.6,524.72,-582.58
1475.71,595.28,-242
502.81,657.53,-239.07
323.85,650.21,-349.67
755.98,532.04,-196.59
955.69,539.86,-209.05
654.42,709.29,-373.35
650.76,331.6,-213.68
667.85,491.27,-392.15
795.53,576.72,-315.25
755,519.84,-359.44
807.01,560.12,-470.03
887.82,557.19,-406.31
1115.36,519.35,-285.46
835.33,650.21,-125.06
393.92,788.39,-135.31
557.01,660.95,-244.45
1124.39,424.13,-313.78
694.95,756.65,-312.32
595.09,695.62,-406.07
705.69,521.55,-355.77
680.79,528.38,-406.31
682.98,711.73,-426.09
831.91,645.57,-533.51
870.73,590.64,-546.94
1271.12,651.18,-282.04
613.4,636.05,-287.17
405.4,687.32,-329.9
708.62,592.59,-201.23
935.91,595.76,-276.18
643.19,771.55,-435.85
549.44,553.53,-387.02
678.34,398.99,-292.05
778.69,504.21,-343.08
749.15,633.85,-397.28
802.37,568.66,-398.01
949.83,556.21,-379.7
1076.78,527.89,-341.37
866.09,710.75,-210.27
433.72,887.27,-225.89
524.05,704.41,-250.06
997.68,525.94,-298.89
704.71,727.36,-424.13
571.17,744.45,-417.54
569.95,589.17,-376.77
675.9,472.72,-424.87
785.77,618.71,-436.83
815.8,674.87,-551.82
796.26,623.6,-597.47
1147.09,686.83,-302.06
702.27,624.82,-251.28
517.21,622.62,-418.03
536.99,582.34,-195.62
817.5,570.86,-222.47
795.04,643.62,-326.97
630,596.5,-463.2
749.88,339.9,-212.46
713.26,659.48,-350.16
726.44,668.76,-317.69
774.78,546.45,-428.53
873.17,575.74,-340.88
1184.69,589.17,-294.49
963.01,626.04,-216.13
529.17,793.27,-152.4
396.85,794.01,-252.5
958.13,484.68,-304.99
857.54,585.02,-318.66
495.24,704.65,-437.81
655.15,610.9,-409.73
759.4,432.19,-319.15
760.86,602.84,-428.04
794.56,661.93,-494.45
773.8,493.96,-527.16
1292.36,671.94,-287.9
635.38,719.3,-177.55
280.64,734.19,-347.23
708.13,723.45,-268.13
990.84,542.3,-237.85
595.09,720.52,-445.86
597.78,480.77,-386.05
701.54,448.55,-307.92
790.89,652.16,-355.77
701.29,532.29,-343.81
855.35,642.4,-543.03
912.96,682.68,-299.62
1077.27,516.17,-320.13
787.96,751.53,-105.04
351.93,821.35,-217.35
749.15,575.74,-207.58
1067.75,472.96,-277.16
506.47,662.66,-329.65
576.29,584.05,-381.65
766.48,464.66,-331.85
719.6,506.9,-372.38
703,721.01,-508.85
854.61,578.43,-556.7
1008.67,483.7,-585.75
960.82,754.94,-147.77
465.7,639.22,-333.07
369.75,767.4,-323.55
804.57,639.22,-263.24
953.74,498.11,-263
548.46,573.79,-392.15
671.02,533.02,-422.42
827.51,564.27,-237.85
682.98,575.74,-428.77
747.68,574.04,-405.82
895.14,582.09,-460.51
907.84,562.56,-445.37
1034.79,474.18,-347.72
720.09,824.04,-155.58
342.65,909.24,-231.75
710.33,608.7,-272.77
1134.16,494.93,-320.62
532.1,797.18,-375.31
587.77,700.01,-403.63
723.51,507.87,-377.01
694.46,612.85,-432.92
735.96,817.2,-525.45
834.59,641.17,-516.42
1088.99,540.1,-432.68
826.05,764.95,-199.52
539.67,785.46,-337.22
373.41,708.8,-167.3
779.17,676.09,-213.68
936.16,680.24,-319.15
601.2,678.77,-440.98
636.35,495.42,-308.9
787.23,586.49,-268.13
742.55,840.64,-318.18
683.72,691.47,-501.77
834.11,632.63,-442.44
1019.9,730.04,-457.82
957.64,697.08,-368.23
758.67,783.51,-61.1
385.62,867.25,-218.08
580.93,737.61,-279.85
1089.48,563.54,-197.57
613.16,763.73,-367.74
557.25,773.99,-458.56
710.33,563.54,-395.08
744.75,522.77,-422.67
709.11,847.23,-502.26
843.14,740.54,-548.16
1236.94,631.65,-289.61
841.92,707.82,-296.69
433.72,796.2,-343.08
426.88,712.22,-164.61
900.51,732.73,-273.99
786.25,724.43,-437.32
615.36,674.38,-336.24
531.62,674.62,-336.49
713.75,703.67,-356.99
727.66,857.24,-448.55
836.55,695.13,-434.88
986.45,648.74,-420.23
963.26,681.7,-361.39
792.11,823.3,-152.89
470.83,861.39,-179.26
514.77,825.74,-220.28
979.61,617,-301.09
822.63,709.53,-345.28
513.31,761.29,-411.19
662.72,615.3,-392.88
706.67,545.47,-357.24
638.31,780.82,-494.69
870.24,729.31,-518.37
1120,549.38,-531.07
1128.05,719.54,-80.38
387.33,689.27,-287.17
493.29,749.33,-229.31
847.29,657.04,-239.32
769.65,609.92,-282.29
669.31,595.76,-388.73
688.11,538.15,-356.51
718.87,562.32,-345.03
682.74,659.48,-329.41
739.87,587.95,-342.59
860.72,584.78,-399.48
982.06,647.77,-455.63
1042.6,697.33,-289.37
501.59,909.48,-139.95
353.88,930.73,-354.31
991.33,667.05,-286.93
905.64,586.24,-316.22
473.02,802.8,-488.83
662.48,672.42,-410.71
702.51,502.75,-380.19
653.93,679.5,-473.21
867.8,771.3,-520.32
817.02,584.05,-582.09
1388.79,635.31,-169.74
739.62,724.91,-281.8
438.35,721.25,-312.32
710.82,592.59,-125.31
685.18,759.58,-344.06
704.47,690.25,-338.2
684.94,629.94,-415.34
664.43,554.02,-376.77
776.25,590.88,-251.28
767.46,628.23,-340.88
827.27,636.54,-456.85
1191.53,711,-544.25
1021.61,679.02,-198.79
838.01,775.45,-219.79
418.58,819.64,-150.21
489.38,752.01,-286.44
1074.83,625.55,-271.3
694.46,712.22,-373.11
567.02,737.61,-447.81
632.2,600.89,-403.14
688.11,516.66,-369.2
712.28,691.22,-446.11
878.78,697.81,-540.1
822.88,552.55,-583.56
1145.63,707.09,-333.07
755.49,702.45,-294.25
399.29,757.39,-379.21
533.33,707.34,-255.68
908.81,747.86,-290.34
698.85,740.54,-365.3
612.92,643.86,-434.39
650.27,551.82,-340.88
718.63,607.48,-326.72
737.92,666.56,-373.84
788.94,648.01,-450.01
948.36,672.42,-388.49
1039.43,658.26,-309.39
884.89,712.71,-223.45
528.2,900.7,-154.11
431.52,822.81,-266.42
897.83,593.81,-262.76
882.69,665.1,-323.79
545.29,801.57,-394.35
630,687.07,-420.96
725.22,535.22,-426.82
704.47,622.86,-465.88
729.61,712.46,-517.88
818.48,641.66,-532.29
1165.89,714.42,-425.35
797.97,795.23,-257.39
379.03,748.84,-367.74
514.53,681.7,-199.77
860.47,725.65,-209.05
752.81,771.06,-382.14
695.68,723.94,-492.25
655.64,529.85,-315.49
698.61,550.35,-318.18
726.44,684.14,-356.02
734.74,690.49,-450.26
847.29,679.75,-512.27
917.85,691.96,-409.24
1010.13,506.65,-182.43
768.92,850.4,-217.35
397.83,856.51,-201.48
710.57,562.81,-289.12
1114.62,443.91,-300.84
616.82,762.76,-378.23
515.75,821.11,-509.58
745.24,616.76,-433.17
721.8,528.38,-402.4
559.94,728.33,-549.87
791.14,676.57,-597.47
870.48,553.53,-614.07
1324.58,703.43,-305.48
582.89,737.85,-418.76
504.03,624.33,-288.39
796.75,623.35,-218.08
841.67,654.6,-417.79
522.58,818.18,-544.01
569.7,553.28,-444.89
725.95,450.99,-422.67
757.93,680.24,-522.28
694.21,713.93,-515.2
857.3,651.43,-548.16
1060.91,611.15,-359.92
900.27,665.34,-425.84
682.74,800.11,-218.08
494.02,826.48,-276.92
809.94,559.88,-389.47
733.28,668.03,-336.49
501.34,756.65,-490.3
592.65,668.03,-450.26
711.3,494.93,-417.3
738.4,620.91,-472.47
754.76,666.56,-522.03
753.54,571.84,-589.17
994.26,554.99,-546.45
1173.46,830.38,-87.22
463.26,825.74,-440.25
435.18,703.92,-214.9
802.86,576.23,-296.45
829.71,614.07,-357.97
608.52,659.48,-470.52
611.45,533.75,-461.49
707.64,576.72,-486.15
718.87,637.51,-446.59
806.52,557.19,-493.47
1090.21,600.89,-480.04
899.05,758.12,-393.37
463.01,931.95,-283.26
578,674.38,-462.46
948.61,428.04,-441.71
680.79,541.56,-504.46
480.35,675.6,-604.31
614.38,568.91,-568.42
745.73,447.81,-591.86
700.32,627.99,-700.74
860.47,557.43,-787.17
844.85,532.29,-773.5
1051.64,591.61,-512.76
431.52,608.22,-279.6
418.82,695.13,-429.5
754.27,534.73,-453.67
877.08,460.75,-433.17
556.03,636.05,-586.49
647.83,528.63,-403.87
704.71,575.74,-449.28
770.63,514.22,-527.4
707.15,544.49,-522.52
715.21,541.08,-508.85
770.63,605.53,-585.27
945.19,549.87,-513.24
1063.35,528.63,-358.95
550.66,712.71,-92.59
537.23,717.1,-299.87
860.72,466.61,-575.01
789.18,664.12,-393.86
457.89,643.13,-514.47
551.39,584.53,-481.99
731.32,517.4,-529.11
721.56,692.93,-591.13
885.38,609.19,-605.29
683.72,547.91,-721.01
1019.17,586.98,-642.88
788.45,651.67,-306.7
500.12,688.54,-411.93
488.4,639.47,-405.82
807.74,637.76,-466.37
919.56,629.21,-472.23
587.28,629.7,-602.11
601.68,458.31,-493.47
656.86,594.3,-473.45
751.59,614.07,-523.25
769.65,582.09,-563.05
889.53,604.8,-675.35
946.9,639.22,-598.94
912.96,701.23,-544.01
620.73,862.61,-306.7
348.75,868.96,-354.06
750.85,627.26,-533.02
984.99,553.04,-601.62
441.53,775.21,-670.23
525.51,667.54,-596.01
632.93,548.89,-550.6
650.27,617.74,-625.31
904.42,659.24,-734.68
738.4,618.96,-697.81
1042.6,643.86,-556.7
679.81,744.69,-543.27
485.96,706.36,-401.92
552.37,602.6,-419.49
842.65,622.38,-520.57
635.86,695.37,-540.1
599.24,662.41,-552.55
543.82,555.73,-527.65
648.32,580.38,-650.45
696.66,663.88,-657.29
694.21,739.81,-983.22
984.01,708.07,-828.92
931.03,745.18,-650.21
470.34,896.55,-455.14
369.75,755.92,-440.25
854.13,638,-586
846.31,591.86,-785.22
366.33,794.49,-666.81
516.48,644.84,-644.35
661.5,497.38,-674.62
530.15,667.05,-787.66
711.3,632.63,-854.8
640.75,465.88,-877.75
1107.54,700.5,-770.57
500.12,696.35,-413.15
393.43,708.8,-517.88
688.6,673.89,-517.15
825.56,606.26,-660.22
517.7,677.06,-641.42
568.73,574.04,-628.48
617.8,436.58,-664.61
634.16,513.98,-642.88
665.16,594.54,-578.67
847.29,606.75,-722.23
831.18,575.99,-625.55
1040.65,536.19,-714.42
715.21,717.1,-527.65
330.44,841.13,-449.28
584.84,633.61,-579.65
1007.45,524.96,-666.08
545.29,607.24,-653.14
1309.45,297.18,-704.16
546.75,520.08,-670.72
676.39,455.14,-693.66
619.26,612.12,-790.34
781.86,522.28,-824.52
860.23,466.37,-808.9
874.15,611.39,-668.27
694.95,584.29,-522.03
484.99,606.02,-449.52
655.88,567.2,-467.35
807.01,549.62,-587.46
632.93,573.3,-637.76
478.39,479.06,-562.56
592.9,423.65,-649.23
676.39,491.52,-671.45
627.81,524.23,-680.97
743.77,535.46,-773.74
791.14,510.07,-721.74
852.91,455.38,-709.78
808.72,633.85,-452.21
433.96,791.81,-488.1
724.49,618.23,-550.6
868.04,461,-567.44
496.95,564.27,-565.49
550.17,560.12,-637.76
646.12,426.82,-663.64
732.54,515.2,-634.83
684.2,608.7,-714.42
1097.29,422.91,-715.64
850.71,654.85,-542.54
533.33,687.32,-487.37
445.68,520.08,-308.65
794.07,509.58,-538.88
730.1,545.72,-612.85
526,489.56,-560.12
557.98,462.71,-590.88
740.84,501.28,-592.1
733.52,508.36,-545.96
861.69,631.16,-385.8
880.25,485.9,-507.39
989.62,497.13,-549.38
1027.95,684.39,-457.58
494.02,730.29,-312.32
437.87,644.1,-462.95
1053.83,438.54,-585.75
685.42,548.4,-504.94
455.93,661.68,-547.18
618.77,525.94,-554.99
738.65,395.81,-596.98
664.43,555.24,-658.75
746.22,521.55,-721.98
989.87,417.54,-734.92
1121.7,539.86,-373.35
348.51,749.82,-520.32
479.13,569.64,-399.96
927.12,535.71,-447.57
762.33,505.43,-527.16
573.12,494.93,-590.15
550.17,419.74,-549.87
699.83,510.07,-525.45
746.95,497.13,-542.05
714.48,421.94,-571.35
826.29,438.05,-622.38
1021.36,438.05,-521.79
926.39,534,-440.98
562.13,691.71,-344.3
412.96,689.76,-346.98
877.32,500.55,-526.92
913.7,483.95,-552.8
480.59,630.92,-570.37
555.79,515.93,-592.83
667.11,397.77,-556.95
632.2,497.62,-622.13
750.85,596.5,-712.95
759.89,458.07,-750.31
1107.06,484.92,-679.26
735.47,585.75,-563.05
530.64,613.59,-493.71
423.46,458.07,-324.28
819.21,575.99,-369.45
798.95,576.48,-593.81
612.18,398.01,-579.16
667.85,411.68,-567.93
629.27,460.27,-513.73
707.4,435.85,-452.45
659.3,536.68,-627.99
849.49,509.58,-686.83
907.35,458.07,-561.83
986.45,441.96,-596.74
747.92,626.53,-289.37
404.66,683.41,-344.3
713.75,513.73,-431.21
1024.78,407.04,-555.73
517.94,627.99,-528.87
580.44,532.04,-544.01
620.24,394.1,-581.6
570.68,466.37,-602.36
869.75,555.24,-729.06
886.11,477.6,-693.91
979.86,473.94,-506.65
685.18,532.78,-527.4
573.61,535.22,-440.49
546.75,548.16,-301.57
807.01,441.71,-534.48
755.74,477.84,-495.18
565.31,433.17,-551.82
568.48,373.11,-481.99
726.2,414.37,-507.63
720.09,473.69,-514.22
713.26,538.15,-622.38
826.54,449.77,-543.76
1035.77,366.27,-451.72
891.72,620.67,-413.39
604.13,662.66,-266.91
422.49,688.29,-326.48
864.62,492,-477.6
893.92,477.84,-478.58
574.1,688.78,-476.62
643.92,588.68,-493.23
698.85,470.28,-514.47
681.03,523.74,-570.37
673.22,553.04,-590.39
763.31,650.21,-638.24
864.62,587.46,-622.62
1110.96,535.71,-443.18
594.36,577.94,-589.42
530.88,479.8,-279.36
648.8,587.71,-387.76
809.69,583.31,-519.35
646.36,480.29,-489.07
575.07,462.46,-565
689.33,499.08,-544.25
697.63,502.26,-506.9
708.86,493.47,-519.84
786.74,480.53,-608.22
886.6,394.1,-516.66
1013.06,420.47,-545.72
737.43,632.14,-251.28
550.17,702.45,-258.36
645.39,744.45,-414.37
1054.32,364.07,-460.51
642.94,476.87,-400.7
517.7,631.65,-514.71
604.13,475.89,-509.34
634.64,394.84,-548.4
661.5,546.45,-650.7
812.87,429.99,-726.62
1037.72,330.63,-691.96
914.92,492.49,-251.77
487.43,672.18,-409.48
517.7,519.35,-250.06
839.72,457.34,-378.97
754.76,447.33,-459.53
529.91,531.07,-515.93
602.17,388.73,-472.96
688.11,333.07,-460.75
732.79,418.76,-496.15
724.98,478.33,-532.04
864.62,472.96,-620.91
1015.5,410.71,-413.64
984.99,527.65,-398.01
529.91,759.58,-295.23
412.96,623.11,-285.22
1001.83,307.43,-472.72
851.93,561.83,-501.53
443.24,654.36,-528.63
631.47,479.8,-504.94
645.39,373.11,-536.68
702.51,628.23,-683.17
848.75,558.65,-692.2
882.93,378.48,-711
1107.3,487.61,-417.3
487.67,623.6,-305.48
394.65,640.44,-408.51
677.86,464.9,-460.51
932.74,392.4,-533.51
584.84,627.5,-557.92
610.23,449.77,-487.61
648.56,386.78,-485.41
674.44,426.33,-546.2
706.91,458.07,-579.9
847.78,507.63,-651.43
892.94,412.41,-572.08
1102.66,463.68,-450.5
699.58,726.38,-296.2
316.28,808.9,-372.86
680.3,446.59,-448.79
1120.48,379.21,-475.65
477.42,684.88,-548.89
546.02,547.42,-533.02
724.73,387.02,-515.2
679.57,502.26,-579.65
702.03,618.23,-690
778.69,486.15,-639.95
1161.5,419.49,-587.95
835.08,652.65,-375.06
375.12,707.82,-461.98
550.17,551.09,-348.45
930.3,564.03,-450.74
647.83,684.39,-492.49
555.3,565.98,-549.87
626.59,399.96,-451.72
715.7,433.17,-515.44
710.57,545.23,-531.31
740.11,578.92,-588.93
860.47,573.06,-619.45
971.07,485.9,-557.92
923.95,554.75,-406.07
525.02,744.45,-312.07
477.42,735.66,-427.31
997.19,481.99,-489.32
774.54,565.49,-498.84
494.75,653.14,-573.55
634.16,553.77,-524.96
613.89,467.1,-539.61
655.4,620.18,-653.14
822.39,604.31,-690.73
811.16,509.58,-723.69
997.92,595.52,-557.19
727.91,600.65,-462.46
596.07,580.38,-435.85
541.14,504.21,-361.15
759.16,556.21,-496.89
724.24,585.51,-617.74
558.23,555.48,-562.81
607.06,434.88,-464.9
